valid_json,schema_score,topology_score,domain_accuracy,numerical_accuracy,categorical_accuracy,math_accuracy,semantic_score,chart_id,chart_type,complexity
True,1.0,1.0,1.0,0.6993421017026868,,,,125107,Scatter Plot,High
True,1.0,1.0,1.0,1.0,,,0.99125,162220,Line Chart,High
True,1.0,1.0,0.8333333333333334,0.16666666666666666,1.0,,,132029,Scatter Plot,High
True,1.0,1.0,0.875,0.8909391534391534,1.0,,0.7114285714285715,67221,Line Chart,Medium
False,0.0,0.0,,,,,,145121,Histogram,Medium
True,1.0,1.0,1.0,0.9865650817459775,1.0,,0.934375,91266,Bar Chart,High
True,1.0,1.0,1.0,1.0,1.0,,1.0,71018,Area Chart,Medium
True,1.0,1.0,1.0,,,0.97,,163069,Line Chart,High
True,1.0,1.0,0.5,0.9079708559855619,,,0.6,103277,Scatter Plot,Medium
True,1.0,1.0,0.5,0.6662972435350951,,,0.898,156418,Line Chart,Medium
True,1.0,1.0,1.0,0.731169040689681,0.35714285714285715,,0.46,72132,Area Chart,High
True,0.8333333333333334,1.0,1.0,0.6597706209063368,1.0,,0.6666666666666666,132436,Box Plot,Low
True,1.0,1.0,0.8571428571428571,0.9044444444444444,1.0,,,104266,Scatter Plot,Medium
True,1.0,1.0,,0.9958390103915837,,,,55065,Pie Chart,Low
True,1.0,1.0,1.0,0.46535409035409037,1.0,,0.6950000000000001,123652,Area Chart,Medium
True,1.0,1.0,0.5,1.0,,,0.999,159105,Line Chart,Medium
True,1.0,1.0,1.0,0.8659417072379098,,,0.870625,146588,Line Chart,High
True,1.0,1.0,1.0,1.0,1.0,,,124854,Scatter Plot,Low
True,1.0,0.0,0.8571428571428571,0.7000032820065129,0.75,,,139025,Scatter Plot,High
True,1.0,1.0,1.0,0.7333333333333333,1.0,,0.7392307692307691,112937,Line Chart,High
True,1.0,1.0,1.0,0.7251436376121326,1.0,,0.73375,157326,Bar Chart,High
True,1.0,1.0,1.0,1.0,1.0,,,93506,Scatter Plot,Low
True,1.0,1.0,1.0,0.9986111111111111,1.0,,0.9992307692307693,72098,Line Chart,High
True,1.0,1.0,1.0,0.19903348859089542,1.0,,0.11812500000000001,122825,Area Chart,Low
True,1.0,1.0,0.8571428571428571,1.0,1.0,,1.0,68229,Line Chart,High
True,1.0,1.0,1.0,0.5953312455502467,1.0,,0.369375,72533,Bar Chart,High
True,1.0,1.0,0.8571428571428571,0.976913946268785,1.0,,0.871875,121841,Scatter Plot,High
True,1.0,1.0,1.0,0.951140873015873,1.0,,0.536923076923077,162202,Bar Chart,High
True,1.0,1.0,1.0,0.8255809338813589,1.0,,0.788,57457,Area Chart,Medium
True,1.0,1.0,,0.9992165603918037,,,,109449,Pie Chart,Low
True,1.0,1.0,0.8333333333333334,1.0,1.0,,0.9984615384615385,106268,Line Chart,High
True,1.0,1.0,0.8571428571428571,0.9894606709080394,1.0,,0.870625,93651,Line Chart,Low
True,1.0,1.0,0.8,0.9570833333333333,1.0,,0.685,51840,Scatter Plot,High
True,1.0,1.0,0.8,0.6666666666666667,1.0,,0.9,123681,Area Chart,Medium
True,1.0,1.0,1.0,1.0,1.0,,1.0,96329,Line Chart,Low
True,1.0,1.0,1.0,0.9773333333333334,1.0,,0.870625,75284,Bar Chart,High
True,1.0,1.0,0.8571428571428571,0.9818181818181818,1.0,,,105605,Scatter Plot,Low
True,1.0,0.0,1.0,0.4900404269173247,,,,124429,Scatter Plot,Medium
True,1.0,1.0,1.0,0.9375046815091687,1.0,,0.7676923076923077,150316,Bar Chart,High
True,1.0,1.0,0.8333333333333334,1.0,1.0,,,62548,Scatter Plot,Low
True,1.0,1.0,0.5,0.36478502926086476,,,,127026,Scatter Plot,High
True,1.0,1.0,,0.9980686109175294,,,,75772,Pie Chart,Low
True,1.0,1.0,0.5,0.7268650199600798,,,1.0,153952,Line Chart,Medium
True,1.0,1.0,0.8571428571428571,1.0,1.0,,0.995,93574,Line Chart,High
True,1.0,1.0,0.8571428571428571,0.5959535431888373,1.0,,0.5315384615384615,59854,Area Chart,High
True,1.0,1.0,1.0,0.603512154304308,1.0,,0.592,70959,Area Chart,Medium
True,0.8333333333333334,1.0,0.75,0.10882742218972333,,0.0,0.6666666666666666,149032,Scatter Plot,Medium
True,1.0,1.0,,1.0,,,,150353,Pie Chart,Low
True,1.0,1.0,1.0,0.9345476801687375,1.0,,0.86625,49846,Bar Chart,High
True,1.0,1.0,0.8571428571428571,0.9733689397519357,1.0,,,118798,Scatter Plot,High
